t,y
38130,-24144
38131,-24145
38132,-24145
38133,-24146
38134,-24147
38135,-24147
38136,-24148
38137,-24148
38138,-24149
38139,-24149
38140,-24149
38141,-24150
38142,-24150
38143,-24150
38144,-24150
38145,-24150
38146,-24150
38147,-24150
38148,-24150
38149,-24150
38150,-24150
38151,-24150
38152,-24150
38153,-24149
38154,-24149
38155,-24149
38156,-24148
38157,-24148
38158,-24147
38159,-24147
38160,-24146
38161,-24146
38162,-24145
38163,-24144
38164,-24143
38165,-24143
38166,-24142
38167,-24141
38168,-24140
38169,-24139
38170,-24138
38171,-24137
38172,-24136
38173,-24135
38174,-24134
38175,-24133
38176,-24131
38177,-24130
38178,-24129
38179,-24128
38180,-24126
38181,-24125
38182,-24124
38183,-24122
38184,-24121
38185,-24119
38186,-24118
38187,-24116
38188,-24114
38189,-24113
38190,-24111
38191,-24110
38192,-24108
38193,-24106
38194,-24104
38195,-24103
38196,-24101
38197,-24099
38198,-24097
38199,-24095
38200,-24093
38201,-24092
38202,-24090
38203,-24088
38204,-24086
38205,-24084
38206,-24082
38207,-24080
38208,-24078
38209,-24076
38210,-24074
38211,-24072
38212,-24070
38213,-24068
38214,-24065
38215,-24063
38216,-24061
38217,-24059
38218,-24057
38219,-24055
38220,-24053
38221,-24051
38222,-24048
38223,-24046
38224,-24044
38225,-24042
38226,-24040
38227,-24038
38228,-24035
38229,-24033
38230,-24031
38231,-24029
38232,-24027
38233,-24025
38234,-24022
38235,-24020
38236,-24018
38237,-24016
38238,-24014
38239,-24012
38240,-24010
38241,-24007
38242,-24005
38243,-24003
38244,-24001
38245,-23999
38246,-23997
38247,-23995
38248,-23993
38249,-23991
38250,-23989
38251,-23987
38252,-23985
38253,-23983
38254,-23981
38255,-23979
38256,-23977
38257,-23975
38258,-23973
38259,-23972
38260,-23970
38261,-23968
38262,-23966
38263,-23964
38264,-23963
38265,-23961
38266,-23959
38267,-23958
38268,-23956
38269,-23955
38270,-23953
38271,-23951
38272,-23950
38273,-23948
38274,-23947
38275,-23946
38276,-23944
38277,-23943
38278,-23942
38279,-23940
38280,-23939
38281,-23938
38282,-23937
38283,-23936
38284,-23934
38285,-23933
38286,-23932
38287,-23931
38288,-23930
38289,-23930
38290,-23929
38291,-23928
38292,-23927
38293,-23926
38294,-23926
38295,-23925
38296,-23924
38297,-23924
38298,-23923
38299,-23923
38300,-23922
38301,-23922
38302,-23922
38303,-23921
38304,-23921
38305,-23921
38306,-23921
38307,-23920
38308,-23920
38309,-23920
38310,-23920
38311,-23920
38312,-23921
38313,-23921
38314,-23921
38315,-23921
38316,-23922
38317,-23922
38318,-23922
38319,-23923
38320,-23923
38321,-23924
38322,-23924
38323,-23925
38324,-23926
38325,-23927
38326,-23927
38327,-23928
38328,-23929
38329,-23930
38330,-23931
38331,-23932
38332,-23933
38333,-23935
38334,-23936
38335,-23937
38336,-23939
38337,-23940
38338,-23941
38339,-23943
38340,-23944
38341,-23946
38342,-23948
38343,-23949
38344,-23951
38345,-23953
38346,-23955
38347,-23957
38348,-23959
38349,-23961
38350,-23963
38351,-23965
38352,-23967
38353,-23969
38354,-23972
38355,-23974
38356,-23976
38357,-23979
38358,-23981
38359,-23984
38360,-23987
38361,-23989
38362,-23992
38363,-23995
38364,-23997
38365,-24000
38366,-24003
38367,-24006
38368,-24009
38369,-24012
38370,-24015
38371,-24018
38372,-24022
38373,-24025
38374,-24028
38375,-24031
38376,-24035
38377,-24038
38378,-24042
38379,-24045
38380,-24049
38381,-24052
38382,-24056
38383,-24060
38384,-24063
38385,-24067
38386,-24071
38387,-24075
38388,-24079
38389,-24083
38390,-24087
38391,-24091
38392,-24095
38393,-24099
38394,-24103
38395,-24107
38396,-24111
38397,-24116
38398,-24120
38399,-24124
38400,-24129
38401,-24133
38402,-24138
38403,-24142
38404,-24146
38405,-24151
38406,-24156
38407,-24160
38408,-24165
38409,-24169
38410,-24174
38411,-24179
38412,-24184
38413,-24188
38414,-24193
38415,-24198
38416,-24203
38417,-24208
38418,-24212
38419,-24217
38420,-24222
38421,-24227
38422,-24232
38423,-24237
38424,-24242
38425,-24247
38426,-24252
38427,-24257
38428,-24263
38429,-24268
38430,-24273
38431,-24278
38432,-24283
38433,-24288
38434,-24293
38435,-24299
38436,-24304
38437,-24309
38438,-24314
38439,-24319
38440,-24325
38441,-24330
38442,-24335
38443,-24340
38444,-24346
38445,-24351
38446,-24356
38447,-24362
38448,-24367
38449,-24372
38450,-24377
38451,-24383
38452,-24388
38453,-24393
38454,-24398
38455,-24404
38456,-24409
38457,-24414
38458,-24420
38459,-24425
38460,-24430
38461,-24435
38462,-24441
38463,-24446
38464,-24451
38465,-24456
38466,-24461
38467,-24466
38468,-24472
38469,-24477
38470,-24482
38471,-24487
38472,-24492
38473,-24497
38474,-24502
38475,-24507
38476,-24512
38477,-24517
38478,-24522
38479,-24527
38480,-24532
38481,-24537
38482,-24542
38483,-24547
38484,-24552
38485,-24557
38486,-24561
38487,-24566
38488,-24571
38489,-24576
38490,-24580
38491,-24585
38492,-24590
38493,-24594
38494,-24599
38495,-24603
38496,-24608
38497,-24612
38498,-24617
38499,-24621
38500,-24626
38501,-24630
38502,-24634
38503,-24639
38504,-24643
38505,-24647
38506,-24651
38507,-24655
38508,-24659
38509,-24663
38510,-24667
38511,-24671
38512,-24675
38513,-24679
38514,-24683
38515,-24687
38516,-24690
38517,-24694
38518,-24698
38519,-24701
38520,-24705
38521,-24708
38522,-24712
38523,-24715
38524,-24719
38525,-24722
38526,-24725
38527,-24729
38528,-24732
38529,-24735
38530,-24738
38531,-24741
38532,-24744
38533,-24747
38534,-24750
38535,-24753
38536,-24755
38537,-24758
38538,-24761
38539,-24763
38540,-24766
38541,-24769
38542,-24771
38543,-24773
38544,-24776
38545,-24778
38546,-24780
38547,-24783
38548,-24785
38549,-24787
38550,-24789
38551,-24791
38552,-24793
38553,-24795
38554,-24797
38555,-24798
38556,-24800
38557,-24802
38558,-24803
38559,-24805
38560,-24806
38561,-24808
38562,-24809
38563,-24811
38564,-24812
38565,-24813
38566,-24814
38567,-24815
38568,-24816
38569,-24817
38570,-24818
38571,-24819
38572,-24820
38573,-24821
38574,-24822
38575,-24822
38576,-24823
38577,-24824
38578,-24824
38579,-24825
38580,-24825
38581,-24825
38582,-24826
38583,-24826
38584,-24826
38585,-24826
38586,-24826
38587,-24826
38588,-24826
38589,-24826
38590,-24826
38591,-24826
38592,-24826
38593,-24826
38594,-24825
38595,-24825
38596,-24825
38597,-24824
38598,-24824
38599,-24823
38600,-24823
38601,-24822
38602,-24821
38603,-24821
38604,-24820
38605,-24819
38606,-24818
38607,-24817
38608,-24816
38609,-24815
38610,-24814
38611,-24813
38612,-24812
38613,-24811
38614,-24810
38615,-24808
38616,-24807
38617,-24806
38618,-24804
38619,-24803
38620,-24802
38621,-24800
38622,-24799
38623,-24797
38624,-24795
38625,-24794
38626,-24792
38627,-24790
38628,-24789
38629,-24787
38630,-24785
38631,-24783
38632,-24782
38633,-24780
38634,-24778
38635,-24776
38636,-24774
38637,-24772
38638,-24770
38639,-24768
38640,-24766
38641,-24764
38642,-24762
38643,-24760
38644,-24757
38645,-24755
38646,-24753
38647,-24751
38648,-24749
38649,-24746
38650,-24744
38651,-24742
38652,-24739
38653,-24737
38654,-24735
38655,-24733
38656,-24730
38657,-24728
38658,-24725
38659,-24723
38660,-24721
38661,-24718
38662,-24716
38663,-24713
38664,-24711
38665,-24709
38666,-24706
38667,-24704
38668,-24701
38669,-24699
38670,-24696
38671,-24694
38672,-24691
38673,-24689
38674,-24686
38675,-24684
38676,-24682
38677,-24679
38678,-24677
38679,-24674
38680,-24672
38681,-24669
38682,-24667
38683,-24665
38684,-24662
38685,-24660
38686,-24657
38687,-24655
38688,-24653
38689,-24650
38690,-24648
38691,-24646
38692,-24643
38693,-24641
38694,-24639
38695,-24637
38696,-24634
38697,-24632
38698,-24630
38699,-24628
38700,-24626
38701,-24624
38702,-24622
38703,-24619
38704,-24617
38705,-24615
38706,-24613
38707,-24611
38708,-24609
38709,-24607
38710,-24606
38711,-24604
38712,-24602
38713,-24600
38714,-24598
38715,-24597
38716,-24595
38717,-24593
38718,-24592
38719,-24590
38720,-24588
38721,-24587
38722,-24585
38723,-24584
38724,-24582
38725,-24581
38726,-24580
38727,-24578
38728,-24577
38729,-24576
38730,-24575
38731,-24574
38732,-24573
38733,-24571
38734,-24570
38735,-24569
38736,-24569
38737,-24568
38738,-24567
38739,-24566
38740,-24565
38741,-24565
38742,-24564
38743,-24563
38744,-24563
38745,-24562
38746,-24562
38747,-24561
38748,-24561
38749,-24561
38750,-24560
38751,-24560
38752,-24560
38753,-24560
38754,-24560
38755,-24560
38756,-24560
38757,-24560
38758,-24560
38759,-24560
38760,-24561
38761,-24561
38762,-24561
38763,-24562
38764,-24562
38765,-24563
38766,-24563
38767,-24564
38768,-24565
38769,-24566
38770,-24566
38771,-24567
38772,-24568
38773,-24569
38774,-24570
38775,-24571
38776,-24572
38777,-24574
38778,-24575
38779,-24576
38780,-24578
38781,-24579
38782,-24580
38783,-24582
38784,-24584
38785,-24585
38786,-24587
38787,-24589
38788,-24591
38789,-24593
38790,-24594
38791,-24596
38792,-24599
38793,-24601
38794,-24603
38795,-24605
38796,-24607
38797,-24610
38798,-24612
38799,-24615
38800,-24617
38801,-24620
38802,-24622
38803,-24625
38804,-24628
38805,-24630
38806,-24633
38807,-24636
38808,-24639
38809,-24642
38810,-24645
38811,-24648
38812,-24651
38813,-24655
38814,-24658
38815,-24661
38816,-24665
38817,-24668
38818,-24671
38819,-24675
38820,-24679
38821,-24682
38822,-24686
38823,-24690
38824,-24693
38825,-24697
38826,-24701
38827,-24705
38828,-24709
38829,-24713
38830,-24717
38831,-24721
38832,-24725
38833,-24729
38834,-24733
38835,-24738
38836,-24742
38837,-24746
38838,-24751
38839,-24755
38840,-24760
38841,-24764
38842,-24769
38843,-24773
38844,-24778
38845,-24782
38846,-24787
38847,-24792
38848,-24797
38849,-24801
38850,-24806
38851,-24811
38852,-24816
38853,-24821
38854,-24826
38855,-24831
38856,-24836
38857,-24841
38858,-24846
38859,-24851
38860,-24856
38861,-24861
38862,-24867
38863,-24872
38864,-24877
38865,-24882
38866,-24888
38867,-24893
38868,-24898
38869,-24904
38870,-24909
38871,-24914
38872,-24920
38873,-24925
38874,-24931
38875,-24936
38876,-24941
38877,-24947
38878,-24952
38879,-24958
38880,-24963
38881,-24969
38882,-24974
38883,-24980
38884,-24986
38885,-24991
38886,-24997
38887,-25002
38888,-25008
38889,-25013
38890,-25019
38891,-25025
38892,-25030
38893,-25036
38894,-25041
38895,-25047
38896,-25052
38897,-25058
38898,-25064
38899,-25069
38900,-25075
38901,-25080
38902,-25086
38903,-25091
38904,-25097
38905,-25102
38906,-25108
38907,-25114
38908,-25119
38909,-25125
38910,-25130
38911,-25135
38912,-25141
38913,-25146
38914,-25152
38915,-25157
38916,-25163
38917,-25168
38918,-25173
38919,-25179
38920,-25184
38921,-25189
38922,-25194
38923,-25200
38924,-25205
38925,-25210
38926,-25215
38927,-25220
38928,-25225
38929,-25230
38930,-25236
38931,-25241
38932,-25246
38933,-25251
38934,-25255
38935,-25260
38936,-25265
38937,-25270
38938,-25275
38939,-25280
38940,-25284
38941,-25289
38942,-25294
38943,-25298
38944,-25303
38945,-25307
38946,-25312
38947,-25316
38948,-25321
38949,-25325
38950,-25329
38951,-25334
38952,-25338
38953,-25342
38954,-25346
38955,-25351
38956,-25355
38957,-25359
38958,-25363
38959,-25367
38960,-25370
38961,-25374
38962,-25378
38963,-25382
38964,-25385
38965,-25389
38966,-25393
38967,-25396
38968,-25400
38969,-25403
38970,-25407
38971,-25410
38972,-25413
38973,-25416
38974,-25420
38975,-25423
38976,-25426
38977,-25429
38978,-25432
38979,-25435
38980,-25438
38981,-25440
38982,-25443
38983,-25446
38984,-25448
38985,-25451
38986,-25453
38987,-25456
38988,-25458
38989,-25461
38990,-25463
38991,-25465
38992,-25467
38993,-25469
38994,-25471
38995,-25473
38996,-25475
38997,-25477
38998,-25479
38999,-25481
39000,-25482
39001,-25484
39002,-25486
39003,-25487
39004,-25489
39005,-25490
39006,-25491
39007,-25493
39008,-25494
39009,-25495
39010,-25496
39011,-25497
39012,-25498
39013,-25499
39014,-25500
39015,-25501
39016,-25502
39017,-25502
39018,-25503
39019,-25503
39020,-25504
39021,-25504
39022,-25505
39023,-25505
39024,-25505
39025,-25506
39026,-25506
39027,-25506
39028,-25506
39029,-25506
39030,-25506
39031,-25506
39032,-25506
39033,-25505
39034,-25505
39035,-25505
39036,-25504
39037,-25504
39038,-25504
39039,-25503
39040,-25502
39041,-25502
39042,-25501
39043,-25500
39044,-25499
39045,-25499
39046,-25498
39047,-25497
39048,-25496
39049,-25495
39050,-25494
39051,-25492
39052,-25491
39053,-25490
39054,-25489
39055,-25487
39056,-25486
39057,-25485
39058,-25483
39059,-25482
39060,-25480
39061,-25479
39062,-25477
39063,-25475
39064,-25473
39065,-25472
39066,-25470
39067,-25468
39068,-25466
39069,-25464
39070,-25462
39071,-25460
39072,-25458
39073,-25456
39074,-25454
39075,-25452
39076,-25450
39077,-25448
39078,-25446
39079,-25443
39080,-25441
39081,-25439
39082,-25437
39083,-25434
39084,-25432
39085,-25429
39086,-25427
39087,-25425
39088,-25422
39089,-25420
39090,-25417
39091,-25414
39092,-25412
39093,-25409
39094,-25407
39095,-25404
39096,-25402
39097,-25399
39098,-25396
39099,-25394
39100,-25391
39101,-25388
39102,-25385
39103,-25383
39104,-25380
39105,-25377
39106,-25374
39107,-25372
39108,-25369
39109,-25366
39110,-25363
39111,-25361
39112,-25358
39113,-25355
39114,-25352
39115,-25350
39116,-25347
39117,-25344
39118,-25341
39119,-25338
39120,-25336
39121,-25333
39122,-25330
39123,-25327
39124,-25325
39125,-25322
39126,-25319
39127,-25316
39128,-25314
39129,-25311
39130,-25308
39131,-25306
39132,-25303
39133,-25300
39134,-25298
39135,-25295
39136,-25292
39137,-25290
39138,-25287
39139,-25285
39140,-25282
39141,-25280
39142,-25277
39143,-25275
39144,-25272
39145,-25270
39146,-25267
39147,-25265
39148,-25263
39149,-25260
39150,-25258
39151,-25256
39152,-25254
39153,-25251
39154,-25249
39155,-25247
39156,-25245
39157,-25243
39158,-25241
39159,-25239
39160,-25237
39161,-25235
39162,-25233
39163,-25231
39164,-25230
39165,-25228
39166,-25226
39167,-25225
39168,-25223
39169,-25221
39170,-25220
39171,-25218
39172,-25217
39173,-25215
39174,-25214
39175,-25213
39176,-25211
39177,-25210
39178,-25209
39179,-25208
39180,-25207
39181,-25206
39182,-25205
39183,-25204
39184,-25203
39185,-25202
39186,-25201
39187,-25200
39188,-25200
39189,-25199
39190,-25198
39191,-25198
39192,-25197
39193,-25197
39194,-25197
39195,-25196
39196,-25196
39197,-25196
39198,-25196
39199,-25196
39200,-25196
39201,-25196
39202,-25196
39203,-25196
39204,-25196
39205,-25196
39206,-25197
39207,-25197
39208,-25197
39209,-25198
39210,-25199
39211,-25199
39212,-25200
39213,-25201
39214,-25201
39215,-25202
39216,-25203
39217,-25204
39218,-25205
39219,-25206
39220,-25207
39221,-25209
39222,-25210
39223,-25211
39224,-25213
39225,-25214
39226,-25216
39227,-25217
39228,-25219
39229,-25221
39230,-25223
39231,-25224
39232,-25226
39233,-25228
39234,-25230
39235,-25232
39236,-25235
39237,-25237
39238,-25239
39239,-25241
39240,-25244
39241,-25246
39242,-25249
39243,-25251
39244,-25254
39245,-25257
39246,-25260
39247,-25262
39248,-25265
39249,-25268
39250,-25271
39251,-25274
39252,-25277
39253,-25281
39254,-25284
39255,-25287
39256,-25290
39257,-25294
39258,-25297
39259,-25301
39260,-25304
39261,-25308
39262,-25312
39263,-25315
39264,-25319
39265,-25323
39266,-25327
39267,-25331
39268,-25335
39269,-25339
39270,-25343
39271,-25347
39272,-25351
39273,-25356
39274,-25360
39275,-25364
39276,-25369
39277,-25373
39278,-25378
39279,-25382
39280,-25387
39281,-25391
39282,-25396
39283,-25401
39284,-25406
39285,-25410
39286,-25415
39287,-25420
39288,-25425
39289,-25430
39290,-25435
39291,-25440
39292,-25445
39293,-25450
39294,-25455
39295,-25461
39296,-25466
39297,-25471
39298,-25476
39299,-25482
39300,-25487
39301,-25492
39302,-25498
39303,-25503
39304,-25509
39305,-25514
39306,-25520
39307,-25525
39308,-25531
39309,-25536
39310,-25542
39311,-25548
39312,-25553
39313,-25559
39314,-25565
39315,-25571
39316,-25576
39317,-25582
39318,-25588
39319,-25594
39320,-25600
39321,-25605
39322,-25611
39323,-25617
39324,-25623
39325,-25629
39326,-25635
39327,-25641
39328,-25647
39329,-25652
39330,-25658
39331,-25664
39332,-25670
39333,-25676
39334,-25682
39335,-25688
39336,-25694
39337,-25700
39338,-25706
39339,-25712
39340,-25718
39341,-25724
39342,-25730
39343,-25736
39344,-25742
39345,-25748
39346,-25753
39347,-25759
39348,-25765
39349,-25771
39350,-25777
39351,-25783
39352,-25789
39353,-25795
39354,-25800
39355,-25806
39356,-25812
39357,-25818
39358,-25823
39359,-25829
39360,-25835
39361,-25841
39362,-25846
39363,-25852
39364,-25858
39365,-25863
39366,-25869
39367,-25874
39368,-25880
39369,-25885
39370,-25891
39371,-25896
39372,-25902
39373,-25907
39374,-25912
39375,-25918
39376,-25923
39377,-25928
39378,-25933
39379,-25939
39380,-25944
39381,-25949
39382,-25954
39383,-25959
39384,-25964
39385,-25969
39386,-25974
39387,-25979
39388,-25983
39389,-25988
39390,-25993
39391,-25998
39392,-26002
39393,-26007
39394,-26011
39395,-26016
39396,-26020
39397,-26025
39398,-26029
39399,-26033
39400,-26038
39401,-26042
39402,-26046
39403,-26050
39404,-26054
39405,-26058
39406,-26062
39407,-26066
39408,-26070
39409,-26074
39410,-26078
39411,-26081
39412,-26085
39413,-26088
39414,-26092
39415,-26095
39416,-26099
39417,-26102
39418,-26105
39419,-26109
39420,-26112
39421,-26115
39422,-26118
39423,-26121
39424,-26124
39425,-26127
39426,-26130
39427,-26132
39428,-26135
39429,-26138
39430,-26140
39431,-26143
39432,-26145
39433,-26147
39434,-26150
39435,-26152
39436,-26154
39437,-26156
39438,-26158
39439,-26160
39440,-26162
39441,-26164
39442,-26166
39443,-26168
39444,-26169
39445,-26171
39446,-26172
39447,-26174
39448,-26175
39449,-26177
39450,-26178
39451,-26179
39452,-26180
39453,-26181
39454,-26182
39455,-26183
39456,-26184
39457,-26185
39458,-26186
39459,-26186
39460,-26187
39461,-26188
39462,-26188
39463,-26189
39464,-26189
39465,-26189
39466,-26190
39467,-26190
39468,-26190
39469,-26190
39470,-26190
39471,-26190
39472,-26190
39473,-26190
39474,-26189
39475,-26189
39476,-26189
39477,-26188
39478,-26188
39479,-26187
39480,-26187
39481,-26186
39482,-26185
39483,-26184
39484,-26184
39485,-26183
39486,-26182
39487,-26181
39488,-26180
39489,-26179
39490,-26177
39491,-26176
39492,-26175
39493,-26174
39494,-26172
39495,-26171
39496,-26169
39497,-26168
39498,-26166
39499,-26165
39500,-26163
39501,-26161
39502,-26159
39503,-26158
39504,-26156
39505,-26154
39506,-26152
39507,-26150
39508,-26148
39509,-26146
39510,-26144
39511,-26141
39512,-26139
39513,-26137
39514,-26135
39515,-26132
39516,-26130
39517,-26128
39518,-26125
39519,-26123
39520,-26120
39521,-26118
39522,-26115
39523,-26112
39524,-26110
39525,-26107
39526,-26104
39527,-26102
39528,-26099
39529,-26096
39530,-26093
39531,-26090
39532,-26088
39533,-26085
39534,-26082
39535,-26079
39536,-26076
39537,-26073
39538,-26070
39539,-26067
39540,-26064
39541,-26061
39542,-26058
39543,-26055
39544,-26052
39545,-26049
39546,-26045
39547,-26042
39548,-26039
39549,-26036
39550,-26033
39551,-26030
39552,-26027
39553,-26023
39554,-26020
39555,-26017
39556,-26014
39557,-26011
39558,-26008
39559,-26004
39560,-26001
39561,-25998
39562,-25995
39563,-25992
39564,-25988
39565,-25985
39566,-25982
39567,-25979
39568,-25976
39569,-25973
39570,-25970
39571,-25966
39572,-25963
39573,-25960
39574,-25957
39575,-25954
39576,-25951
39577,-25948
39578,-25945
39579,-25942
39580,-25939
39581,-25936
39582,-25933
39583,-25930
39584,-25927
39585,-25924
39586,-25922
39587,-25919
39588,-25916
39589,-25913
39590,-25911
39591,-25908
39592,-25905
39593,-25903
39594,-25900
39595,-25897
39596,-25895
39597,-25892
39598,-25890
39599,-25887
39600,-25885
39601,-25883
39602,-25880
39603,-25878
39604,-25876
39605,-25874
39606,-25871
39607,-25869
39608,-25867
39609,-25865
39610,-25863
39611,-25861
39612,-25859
39613,-25857
39614,-25856
39615,-25854
39616,-25852
39617,-25851
39618,-25849
39619,-25847
39620,-25846
39621,-25844
39622,-25843
39623,-25842
39624,-25840
39625,-25839
39626,-25838
39627,-25837
39628,-25836
39629,-25835
39630,-25834
39631,-25833
39632,-25832
39633,-25831
39634,-25830
39635,-25830
39636,-25829
39637,-25829
39638,-25828
39639,-25828
39640,-25827
39641,-25827
39642,-25827
39643,-25826
39644,-25826
39645,-25826
39646,-25826
39647,-25826
39648,-25826
39649,-25827
39650,-25827
39651,-25827
39652,-25828
39653,-25828
39654,-25829
39655,-25829
39656,-25830
39657,-25831
39658,-25831
39659,-25832
39660,-25833
39661,-25834
39662,-25835
39663,-25836
39664,-25838
39665,-25839
39666,-25840
39667,-25842
39668,-25843
39669,-25845
39670,-25846
39671,-25848
39672,-25850
39673,-25851
39674,-25853
39675,-25855
39676,-25857
39677,-25859
39678,-25861
39679,-25864
39680,-25866
39681,-25868
39682,-25871
39683,-25873
39684,-25876
39685,-25878
39686,-25881
39687,-25884
39688,-25886
39689,-25889
39690,-25892
39691,-25895
39692,-25898
39693,-25901
39694,-25905
39695,-25908
39696,-25911
39697,-25915
39698,-25918
39699,-25922
39700,-25925
39701,-25929
39702,-25933
39703,-25936
39704,-25940
39705,-25944
39706,-25948
39707,-25952
39708,-25956
39709,-25960
39710,-25964
39711,-25969
39712,-25973
39713,-25977
39714,-25982
39715,-25986
39716,-25991
39717,-25995
39718,-26000
39719,-26004
39720,-26009
39721,-26014
39722,-26019
39723,-26024
39724,-26028
39725,-26033
39726,-26038
39727,-26044
39728,-26049
39729,-26054
39730,-26059
39731,-26064
39732,-26070
39733,-26075
39734,-26080
39735,-26086
39736,-26091
39737,-26097
39738,-26102
39739,-26108
39740,-26113
39741,-26119
39742,-26125
39743,-26131
39744,-26136
39745,-26142
39746,-26148
39747,-26154
39748,-26160
39749,-26166
39750,-26172
39751,-26177
39752,-26183
39753,-26190
39754,-26196
39755,-26202
39756,-26208
39757,-26214
39758,-26220
39759,-26226
39760,-26232
39761,-26239
39762,-26245
39763,-26251
39764,-26257
39765,-26264
39766,-26270
39767,-26276
39768,-26283
39769,-26289
39770,-26295
39771,-26302
39772,-26308
39773,-26314
39774,-26321
39775,-26327
39776,-26333
39777,-26340
39778,-26346
39779,-26353
39780,-26359
39781,-26365
39782,-26372
39783,-26378
39784,-26385
39785,-26391
39786,-26397
39787,-26404
39788,-26410
39789,-26416
39790,-26423
39791,-26429
39792,-26435
39793,-26442
39794,-26448
39795,-26454
39796,-26461
39797,-26467
39798,-26473
39799,-26479
39800,-26485
39801,-26492
39802,-26498
39803,-26504
39804,-26510
39805,-26516
39806,-26522
39807,-26528
39808,-26534
39809,-26540
39810,-26546
39811,-26552
39812,-26558
39813,-26564
39814,-26570
39815,-26576
39816,-26581
39817,-26587
39818,-26593
39819,-26598
39820,-26604
39821,-26610
39822,-26615
39823,-26621
39824,-26626
39825,-26632
39826,-26637
39827,-26642
39828,-26648
39829,-26653
39830,-26658
39831,-26663
39832,-26668
39833,-26673
39834,-26678
39835,-26683
39836,-26688
39837,-26693
39838,-26698
39839,-26703
39840,-26708
39841,-26712
39842,-26717
39843,-26721
39844,-26726
39845,-26730
39846,-26735
39847,-26739
39848,-26743
39849,-26748
39850,-26752
39851,-26756
39852,-26760
39853,-26764
39854,-26768
39855,-26772
39856,-26775
39857,-26779
39858,-26783
39859,-26786
39860,-26790
39861,-26793
39862,-26797
39863,-26800
39864,-26803
39865,-26807
39866,-26810
39867,-26813
39868,-26816
39869,-26819
39870,-26822
39871,-26825
39872,-26827
39873,-26830
39874,-26833
39875,-26835
39876,-26838
39877,-26840
39878,-26842
39879,-26845
39880,-26847
39881,-26849
39882,-26851
39883,-26853
39884,-26855
39885,-26857
39886,-26859
39887,-26860
39888,-26862
39889,-26863
39890,-26865
39891,-26866
39892,-26868
39893,-26869
39894,-26870
39895,-26871
39896,-26872
39897,-26873
39898,-26874
39899,-26875
39900,-26876
39901,-26876
39902,-26877
39903,-26878
39904,-26878
39905,-26879
39906,-26879
39907,-26879
39908,-26879
39909,-26880
39910,-26880
39911,-26880
39912,-26880
39913,-26879
39914,-26879
39915,-26879
39916,-26879
39917,-26878
39918,-26878
39919,-26877
39920,-26877
39921,-26876
39922,-26875
39923,-26874
39924,-26873
39925,-26873
39926,-26872
39927,-26870
39928,-26869
39929,-26868
39930,-26867
39931,-26866
39932,-26864
39933,-26863
39934,-26861
39935,-26860
39936,-26858
39937,-26857
39938,-26855
39939,-26853
39940,-26851
39941,-26849
39942,-26847
39943,-26845
39944,-26843
39945,-26841
39946,-26839
39947,-26837
39948,-26835
39949,-26832
39950,-26830
39951,-26828
39952,-26825
39953,-26823
39954,-26820
39955,-26818
39956,-26815
39957,-26812
39958,-26810
39959,-26807
39960,-26804
39961,-26801
39962,-26798
39963,-26795
39964,-26792
39965,-26789
39966,-26786
39967,-26783
39968,-26780
39969,-26777
39970,-26774
39971,-26771
39972,-26768
39973,-26764
39974,-26761
39975,-26758
39976,-26754
39977,-26751
39978,-26748
39979,-26744
39980,-26741
39981,-26737
39982,-26734
39983,-26730
39984,-26727
39985,-26723
39986,-26720
39987,-26716
39988,-26713
39989,-26709
39990,-26705
39991,-26702
39992,-26698
39993,-26695
39994,-26691
39995,-26687
39996,-26684
39997,-26680
39998,-26676
39999,-26673
40000,-26669
40001,-26665
40002,-26662
40003,-26658
40004,-26654
40005,-26651
40006,-26647
40007,-26643
40008,-26640
40009,-26636
40010,-26632
40011,-26629
40012,-26625
40013,-26621
40014,-26618
40015,-26614
40016,-26611
40017,-26607
40018,-26604
40019,-26600
40020,-26597
40021,-26593
40022,-26590
40023,-26586
40024,-26583
40025,-26579
40026,-26576
40027,-26573
40028,-26569
40029,-26566
40030,-26563
40031,-26559
40032,-26556
40033,-26553
40034,-26550
40035,-26547
40036,-26544
40037,-26541
40038,-26538
40039,-26535
40040,-26532
40041,-26529
40042,-26526
40043,-26523
40044,-26520
40045,-26518
40046,-26515
40047,-26512
40048,-26510
40049,-26507
40050,-26505
40051,-26502
40052,-26500
40053,-26497
40054,-26495
40055,-26493
40056,-26491
40057,-26488
40058,-26486
40059,-26484
40060,-26482
40061,-26480
40062,-26478
40063,-26477
40064,-26475
40065,-26473
40066,-26471
40067,-26470
40068,-26468
40069,-26467
40070,-26465
40071,-26464
40072,-26463
40073,-26461
40074,-26460
40075,-26459
40076,-26458
40077,-26457
40078,-26456
40079,-26455
40080,-26454
40081,-26454
40082,-26453
40083,-26452
40084,-26452
40085,-26452
40086,-26451
40087,-26451
40088,-26451
40089,-26450
40090,-26450
40091,-26450
40092,-26450
40093,-26450
40094,-26451
40095,-26451
40096,-26451
40097,-26452
40098,-26452
40099,-26453
40100,-26453
40101,-26454
40102,-26455
40103,-26456
40104,-26457
40105,-26458
40106,-26459
40107,-26460
40108,-26461
40109,-26462
40110,-26464
40111,-26465
40112,-26467
40113,-26468
40114,-26470
40115,-26472
40116,-26473
40117,-26475
40118,-26477
40119,-26479
40120,-26481
40121,-26484
40122,-26486
40123,-26488
40124,-26491
40125,-26493
40126,-26496
40127,-26498
40128,-26501
